"","V1"
"B000GTR2F6-A34AMR38XRJTIH",1
"B000GTR2F6-A39EUE02ITJM9F",3
"B000GTR2F6-A3EEZG9EOIQFVI",2
"B000GXZ2GS-A1GYUAKNTHYTY3",3
"B000GXZ2GS-A2L1XE02UF2K1Y",2
"B000KEM4TQ-A32V4TT1ZJVY2G",3
"B000SSTX5M-A11NPCZICVDA3Q",4
"B000SSTX5M-A11QL6RP17KCO4",3
"B000T9XPHC-A1BFIAT7T3UJCY",3
"B000T9XPHC-A1MOHIEKA40MC6",4
"B000T9XPHC-A34D7DLZH1KXKC",4
"B000T9XPHC-A3AHNXTDSZJFZB",5
"B000TQEDDK-A25CVFK8TJ823N",5
"B0018RY8H0-A2Z7FGJ2UCQV7T",3
"B001FP8I0I-A3OCK0GEMMGAOI",4
"B001G8Y2X6-A16SWNQQV65BMF",3
"B001G8Y2X6-AF9RLRO8ZVG8Z",2
"B001NGO27W-A10JGVKSBY1VOG",4
"B001NGO27W-A119V2YU0TMIDC",4
"B001TK538O-AIB2BX2L4811",2
"B002AKKCLK-A44SU4QNVUE27",4
"B002MZYZHU-A2XQAGSS4T3TE2",1
"B002QG0RRC-A1U5PY7LUIQ7DB",4
"B002QG0RRC-A8J0NQ9L0A1R9",4
"B002ZD3QJC-A1P1VTK5V2X4SO",3
"B002ZNMOU4-A25Z0QQQKDXCC6",2
"B0037ZG3DS-AEN0X19BGPOOB",1
"B003J8JP6U-A29OE4E2BMP93F",2
"B003TT0WYS-A2X4D0Y2AZJKYJ",1
"B0040ZR0VS-AZTDXTFG9QGKP",3
"B00416L8OQ-ABC68JUCPTVOE",2
"B0041847PQ-A9J5SLYXUCWO1",4
"B0047Y0UQO-A1CUF6384KPFO0",4
"B004SOZVQ2-A23A6XVQWHGYJ5",3
"B004T6EK3O-A14I5NLRMGRCLM",5
"B004T6EK3O-A3CMTNGJU25M53",3
"B004T6EK3O-AGDS2PWUPBFPA",4
"B004WGQ8EU-AIIR8E34EDKCQ",2
"B0055P70MQ-A3TOP4CP61EL8",5
"B005I710MW-A2IL4Q79IFLJQ8",3
"B005I710MW-A2V1ZPGEGAX6S5",3
"B005I72AXA-A1DH23ZEPK0QDE",3
"B005IR4W7W-A1K1XCS1GMK5XB",4
"B005IR4W7W-AZZ77XYX8O2WE",5
"B005YQZNO8-A1BOQAG0MD2SZZ",3
"B005YQZNO8-A1T38086D7Q6LA",3
"B005YQZNO8-A1XMHOCBS0EUFF",5
"B005YQZNO8-A3QO17Y4MBYJ0H",5
"B006LIAJY2-A116T1TDVZWR6M",4
"B007L877MI-A2QOROFFQP05CC",2
"B0081R56JE-AVJYMJD3GYGBX",1
"B009PLQ5H2-A1BOMOSZ2MQC00",2
"B009PLQ5H2-A2L3S8U07KPL66",2
"B009PLQ5H2-A2SKPTGDM4BL6Q",3
"B009PLQ5H2-A3MNPA2QCF8EWP",2
"B009TVZCMM-A3MLT1S3RIOL3L",2
"B00AQ9NI36-A24MP467MVL36V",2
"B00AQ9NI36-A3EUHDTALBNLCU",2
"B00AQ9NJ0I-A1Z9EGWHBTPKE",4
"B00B4G6GAM-A2IM5DZ6CAKLSZ",3
"B00BOVQB7U-AA8MAOSRADKRR",1
"B00CH9QWOU-A5RNCFB2LYR0",3
"B00F565VZI-A1ZBJ03O1D78CS",3
"B00HIXSAXQ-A1O56462L8ESCK",2
"B00HQXJY7E-A4IL0CLL27Q33",3
"B00HX8BFL0-A3TMH3ESKQN3L4",5
"B00005IBX9-A28UWPYA9LMQ2S",1
"B00005IBX9-A300BLI6RPX5MY",4
"B00005IBX9-A8D8DCL7OQ2NH",4
"B00005IBX9-AVK79IPZZXP60",4
"B00005MF9C-A3USVH6UDIC7BK",2
"B00005NCWQ-A13LAFTA5KMNU3",3
"B00005NCWQ-AE525R2TBMF30",3
"B00005NCX5-A29PK14U36MXS9",3
"B00009OWEV-A291Z8JHXPNSBD",3
"B0000X7CMQ-A1MN2WCUBIFTM8",4
"B0000X7CMQ-A1W9RWC2E4OFQQ",4
"B0000X7CMQ-A26HLDAU66K6N4",1
"B0000X7CMQ-A321B3UJKTWLOL",4
"B0000X7CMQ-A3H4ML6SI8ABPF",4
"B0000X7CMQ-ABHU2X8LMRWL5",3
"B0000X7CMQ-AJP50EQHJ9PX8",4
"B0000X7CMQ-AZT5LJBLJQHAE",3
"B0000YTYGM-A12E698MXZ9JFI",4
"B0000YTYGM-A1LOGLMKXLNFDV",5
"B0000YTYGM-A329KDAKXXQRG3",4
"B0000YTYGM-A3S04ECPWMPNT4",4
"B0000YTYGM-AWX4JLXCNRK9L",4
"B0001GSSIO-A1Q6ZSW7VMRYMQ",3
"B0001GSSIO-A2B2Y32CJYJAS6",3
"B0006H0JVW-A27002CI09ZH6M",3
"B0006H0JVW-A3CAPS2PFMSI8I",3
"B000AQSMPO-A19N3S7CBSU6O7",2
"B000AQSMPO-A1XF02Y5DJJNJ7",1
"B000AQSMPO-A2BSQJD4SRSGBK",2
"B000AQSMPO-A344P5E3APX3KO",2
"B000AQSMPO-A3AGJSZJWIFM25",2
"B000AQSMPO-A3EUMZ7112ANRI",1
"B000AQSMPO-A3H449W1QFZEAI",2
"B000AQSMPO-AH801JNY39021",2
"B000AQSMPO-AHH68040JB412",1
"B000BN7JTQ-A2EQJ69R3Q57YS",4
"B000EPLK6O-A2370GIEN1PT1B",4
"B000EPLK6O-A2WPQUDZSARBG3",4
"B000EPLK6O-AGBWYXATZCS7T",1
"B000EWFGUS-A1ZSOR2A57PRF3",4
"B000FFRYYK-A2WDG97H9XP2LY",3
"B000FTNEGS-A6Y7CSIF3USO0",4
"B000GTR2F6-A146EFB0AIEVXM",2
"B000GTR2F6-A19MQO35OZ3HQY",2
"B000GTR2F6-A26349V2FXDRA1",2
"B000GTR2F6-A2JN7X1BUP5ZRT",2
"B000GTR2F6-A313Z9N5MZYCPO",1
"B000GTR2F6-A3V5CI5PR9FCS0",2
"B000GTR2F6-AMMYSK6O8AG6D",1
"B000GTR2F6-AW68KVDV7BBRS",2
"B000GXZ2GS-A1L9CQBKNGJ0N2",3
"B000GXZ2GS-A26QCVYLH3ZOXZ",3
"B000GXZ2GS-A2NW5TSE15TR4T",3
"B000GXZ2GS-A2YLUO31ERQT69",3
"B000GXZ2GS-A3JCW9ZGCCH5DI",3
"B000GXZ2GS-A6LGBHEDDU55N",3
"B000GXZ2GS-AABSGUGBCXMHA",3
"B000K36EPM-A2DMJRUT0G4VCJ",4
"B000K36EPM-A3HZVZNXWPTGQ",4
"B000KEM4TQ-AJF4AYE14M5P0",2
"B000MTMP2K-A1TPKG9VMRCWQE",4
"B000R8E7UO-A3PZG4MC2XX6P6",4
"B000SSTX5M-A17256YDE8FDP0",1
"B000SSTX5M-A2BLFL2E4F5G41",5
"B000SSTX5M-A3CLS5AGJESDDH",4
"B000T9SCZ2-A132N2V3PJSCJW",3
"B000T9XPHC-A286A86C2JLCC5",3
"B000T9XPHC-AEPGZ809XAG8I",3
"B000TQEDDK-A3NNQLVQNCSUGK",4
"B0014CVEH6-ANX9VV5MGD2Y5",3
"B001K66LPQ-A39QX9UA5ZL8S4",4
"B001KYJ52E-ASJ76O8SL9G8T",1
"B002AKKCLK-A2EXFFHEHRJ47U",5
"B002AKKCLK-A8ERABPN543DZ",4
"B002CVTKVK-AES7VF4ZRKT4",3
"B002CVTT70-A2A5Q98OEKR4NN",4
"B002EVOVPI-A7EBXLDUTD27D",1
"B002FIL2DE-AZOZF4QVRBLKU",5
"B002FWMF8G-AO9G0UXJ0W05P",2
"B002MVJQPA-A2I05FGBTCRRB8",5
"B002QG0RRC-ABVZG0B29VMSI",3
"B002QG0RRC-ATQ59R9SCR1TG",3
"B002RWJDHA-A3D3904AUHP0FQ",1
"B002ZD3QJC-A2S7V5QQDFFWLC",3
"B0034J6QIY-A1723LMX4HHXLL",2
"B0034J6QIY-A2UT8X1R0W1FK2",2
"B0034J6QIY-A3EZR3Q5M1EUJ",2
"B0037ZG3DS-A15CP49CZPQN63",4
"B0037ZG3DS-A1W0RJHDCLPD3W",4
"B0037ZG3DS-A2AAN1BQRUG55",4
"B0037ZG3DS-A2IPF4CBHM6STK",4
"B003GW873G-A2EPMFHYJDDPOH",2
"B003GW873G-AG1KU23OOVYSO",2
"B003J8JP6U-AU0PFF0UIF10H",2
"B003TOAM98-A2YP77TY3U840M",4
"B003TSYRRW-A3IKGL4RBTXAJG",4
"B003TSYRRW-AHTDNIM3BXMD9",4
"B003V02F22-A91VUSQLMGHIS",2
"B003VUZNUS-A3JISHZS4400PU",3
"B0047W70GY-A3BUZC9DJ55TSU",3
"B0047Y0UQO-A1PTBXZG04GT29",5
"B0047Y0UQO-A3TIJUMQV3N5D1",4
"B0049NVR3S-A2YTG7GT886F30",2
"B004T0BJ7A-A33PLZ7SD5MCG0",4
"B004WGQ8EU-A13N0G6U8OC4JP",4
"B004WGQ8EU-A22S7D0LP8GRDH",4
"B004WGQ8EU-AELK0E5DK7LIZ",4
"B004ZVNTNA-A33EYUXTQ5F1S8",4
"B0051T8QNI-A1C2U8LM1ZXYQL",4
"B0055P70MQ-A33ZC6UK9CS16T",5
"B005I710MW-A1QDON1O1OCLGD",4
"B005I710MW-A1QUY3HVZ8P3TK",3
"B005I710MW-A330AGGY17SSHM",3
"B005I710MW-A35DZWW013GB1E",1
"B005I710MW-AELK0E5DK7LIZ",4
"B005I710MW-APQYCQRVK2ZP1",1
"B005I710MW-AZUYM5DYM4QWG",3
"B005IR4W7W-A2AE03XGYZ59VR",4
"B005IR4W7W-A33DRSQQMIFN9B",5
"B005IR4W7W-A3G8DRD7SMB63D",2
"B005O379CK-A35SV7DC6PEDAO",4
"B005YQZNO8-A332XAELC6673A",3
"B005YQZNO8-A3UQEF130T6IIC",3
"B005YQZNO8-AFO8GQ6V2XKDX",4
"B005YQZNO8-AQIH8M37CS4Y2",5
"B007JNNQ6Q-A1UY0LOLZ8MJ0O",2
"B007JNNQ6Q-AITVESHZJWU3D",2
"B007L877MI-A19M5M8FQOUEYQ",2
"B0083UN4FC-A1LH6RF4UN9VI6",4
"B0087SPTLC-A3D9NUCR4RXDPY",3
"B008F3Y42O-A10B4QUXAHU2TW",3
"B009PLQ5H2-A2HY2NX9JJNSS5",2
"B009PLQ5H2-A33QRZ5W6YRYNF",2
"B009PLQ5H2-AANUQPG0OKZCH",5
"B00AQ9NI36-A3UZSZIL13VQZ2",2
"B00AQ9NJ0I-A3JGFQZR5BJFF8",2
"B00CWCXCSQ-A1CWC70ZUIJNOU",4
"B00E0QMDSM-A1J4I3S27HDM2P",2
"B00E0QMDSM-A2J7M0W09U3PB0",2
"B00FFCNNHK-A1ZPKKWT79C6HW",4
"B00FFCNNHK-A3963R7EPE3A7E",4
"B00005IBX9-A11JDT8ZOQ2AUF",1
"B00005IBX9-A2P0Y85C896QIB",4
"B00005IBX9-A2R1VJXD8Z6IN2",4
"B00005IBX9-A3AFK27MTVCNTT",5
"B00005IBX9-ACTB17PHV9LP9",4
"B00005IBX9-AU7ZYSXISCYBJ",1
"B00005LM0T-A1U8Y5R176RAAL",3
"B00005MF9C-A1XP5GMAIXJ10A",3
"B00005MF9C-A3HVN9TKBPW0CI",2
"B00005MF9C-AG6JJG6UOKBX",2
"B00005NCWQ-A2RW8THH66T1UI",3
"B00005NCWQ-A38FS0CHPDHND4",3
"B00009ADDR-A34LMLLJ2HI2DJ",3
"B00009ADDR-A3BVN2QBNPBHCR",3
"B00009ADDR-AFD91G4GVWQNW",3
"B0000AN3OH-A2BGZMJMR6AF42",3
"B0000CF2WM-A1O1OQ5VS0OCNI",3
"B0000X7CMQ-A1N6OUHL1R2KEE",4
"B0000X7CMQ-A1RSS98YJ28AQO",1
"B0000X7CMQ-A97FPKP8J94QJ",5
"B0000YTYGM-A1W2UCRUQE7ASB",4
"B0000YTYGM-A6N0NBG6Z13G5",4
"B0000YWF5E-A183AZ6TR8HUPA",3
"B0000YWF5E-A1F6AGB99I7JAM",3
"B0000YWF5E-A1OV72O1PAZ532",3
"B0000YWF5E-A1XANZ6NUKE52A",3
"B0000YWF5E-A2HZKWV36U9SXM",3
"B0000YWF5E-A2P0NA6242HD8D",3
"B0000YWF5E-AJCD0Q1RHJBIN",3
"B0001GSSIO-A2J9Q0H5Y8BQJY",3
"B0006H0JVW-A1WPQGUYP0XI99",3
"B000AQPMHA-A2SR4GX8PIZ617",2
"B000AQPMHA-A39AIBWKI03DZS",3
"B000AQSMPO-A1M5MVOW5J9CGL",2
"B000AQSMPO-A1SI9M1P03GJVJ",2
"B000AQSMPO-A222AGYJ4N33F7",2
"B000AQSMPO-A28YDMI499J1X9",3
"B000AQSMPO-A2I60HCAVEF3RC",2
"B000AQSMPO-A2V1GJXUO920PV",1
"B000AQSMPO-A30EXENSRKWTQ1",2
"B000AQSMPO-A3EEQO8MUXFINX",2
"B000AQSMPO-A3M2O06MCHJG18",2
"B000AQSMPO-ADOSX434RGZQN",2
"B000EPLK6O-A1RUQYOVBRPJWV",2
"B000EWFGUS-AAQXAHPT8UU0O",4
"B000FFILPG-A1ANSJMZQUKY03",4
"B000FFILQU-A17L7Q00FMCXZL",5
"B000FFILQU-A2GT10L2FY7SXR",4
"B000FFRYYK-A11EJJK565OVCA",4
"B000FFRYYK-A1AGULR3IEH8JV",4
"B000FFRYYK-AHYL63NNT5OP4",4
"B000FFRYYK-AUXEY21MZ64X",5
"B000FTNEGS-A248B5XSO7ZJ0S",5
"B000GTR2F6-A1MIQ9VQ1Q6Y9G",1
"B000GTR2F6-A23YP0POI6Q7UG",2
"B000GTR2F6-A2A1WG3GZZ13HW",1
"B000GTR2F6-A328Y6V32092O8",2
"B000GTR2F6-A32B6XWNR55SRL",2
"B000GXZ2GS-A19NP8YYADOOSF",3
"B000GXZ2GS-A1D9CN6M4B17OL",3
"B000GXZ2GS-A1MCUS8BUADWJE",3
"B000GXZ2GS-A6LABI6F1PUWV",3
"B000GXZ2GS-A9ZX18SCFDWSV",3
"B000GXZ2GS-AIJPCOCLGP2MX",3
"B000KEM4TQ-A1OXOJS1Y734AG",3
"B000KEM4TQ-A27SWQP5YO0WAJ",5
"B000KEM4TQ-A3I1UP365APIBB",3
"B000MDHH0Q-A2KS7BTR1J2M2I",3
"B000MDHH0Q-AHMKPWIMI7DFZ",3
"B000MTMP2K-A18M0F8VN82T28",1
"B000SSTX5M-A3ISES9DKHSVZO",3
"B000SSTX5M-A865V2X6351X6",3
"B000T9SCZ2-ARWLQGBLCEKSM",3
"B000T9XPHC-A1AE5G0U4QCS4S",4
"B000T9XPHC-A1KNU2I5K0K9SG",3
"B000T9XPHC-A1Y0CNPXKZABF3",3
"B000T9XPHC-A35BTMJH4T35EV",3
"B000T9XPHC-A35HM1SHS9Z4DA",4
"B000T9XPHC-A47XIVYUM3HIY",4
"B000T9XPHC-AN3PR33ZEK6PE",3
"B000TQEDDK-A2IIJBD3WB7N1P",4
"B000TQEDDK-A2UUYVV9NN52BI",4
"B000TQEDDK-AEQ2BXAB4L518",4
"B000TV6NW4-A1UR4090J4T2HW",3
"B0012RBYS2-A1PJS97MS2BYL4",4
"B0014CVEH6-A2K2VS1D5CKLFG",3
"B0014CVEH6-A9JNWLWIOJ5R",5
"B001BOKGDU-A2B1HA8FJ7MK0",5
"B001G8Y2X6-A3H25YIFZ5XSGV",1
"B001G8Y2X6-A3HUKR59SUQKRW",2
"B001NGO27W-A3SAI1B691JLQQ",4
"B001NGO27W-AKSZQVI2TUXMV",4
"B002AKKCLK-A1VAV4CKMR6MGK",3
"B002AKKCLK-A2HXQ7QXGGN603",5
"B002AKKCLK-AXDUP0JYPV7BT",5
"B002CVTKVK-A18PMPHO985CGP",3
"B002EVOVPI-A12ZODY0TJUG1L",4
"B002EVOVPI-A3T8RQ743QDEKY",3
"B002EVOVPI-AC4K6S1DAC61H",3
"B002FWMF8G-A35Q0RBM3YNQNF",2
"B002MVJQPA-A2OKRGHIYTBQ6P",4
"B002MZYZHU-A3AGWRMHKLFLWR",2
"B002MZYZHU-AIALIED7ECP4W",2
"B002QG0RRC-A13THJK7C8EUWK",1
"B002QG0RRC-A2FUJH3B1CUTX4",3
"B002QG0RRC-A2NCNN8N7FEBNC",3
"B002QG0RRC-A3HD8VFOK7IDUL",1
"B002ZD3QJC-A4ZIXIW0LGIF6",3
"B0037ZG3DS-A3JQSIGN3IMRPW",4
"B00390T5JA-A3KKM0T1KY42HA",2
"B003GW873G-A1J5HIF41ENSMZ",2
"B003J8JP6U-A2NVDIXUP9E6BW",3
"B003QLT04M-AU6Y3QIKBGM2L",1
"B003TSYRRW-A15X50XEMEYA0J",4
"B0040ZR0VS-A2RC9W12WGIG2P",3
"B0041847PQ-A2HAC1EBM1HPQP",4
"B0041A5H5S-A2Q0R61ZY5Q3CJ",1
"B0041GNZSS-A3OPLMIHTWGYBM",2
"B0047P1EOK-A3TKNQPA0RNMTH",3
"B0047Y0UQO-A20RR2DR6JOX43",4
"B0047Y0UQO-A29ZU6YWQOW26",5
"B0047Y0UQO-A3FY2X7JMBX2MB",5
"B0049NVR3S-AMHHG9AQT3LYI",2
"B004GWSWCQ-A1IU7S4HCK1XK0",2
"B004GWSWCQ-A1RW2EHHFWF1X4",1
"B004JIQQK2-A1WPFIZ8P3O86V",3
"B004W4JI3A-A577PNI5TX7OW",4
"B004W4JI3A-AGKU0A84GHYOG",4
"B0051T8QNI-A2BO1H51OI9323",4
"B005I710MW-A20A9P8EJ5BREG",5
"B005I710MW-A3N2Y52C0FAT2F",3
"B005I710MW-A3PZG4PYKXGKFL",2
"B005I710MW-A549H4L6YC4WN",3
"B005I710MW-AEGFV8GZSISLF",3
"B005I72AXA-AQF3D0KX5SFCM",4
"B005IR4W7W-A2OF400WJIKRWE",3
"B005IR4W7W-A35GN0K0G1OBG5",4
"B005IR4W7W-A3Q31FES48PW9R",5
"B005IR4W7W-A76QSZA9BP86O",4
"B005O379CK-A3HQAPXAJV7PRX",4
"B005YQZNO8-A1B0F8LCMCKUC9",4
"B005YQZNO8-A2LOZ8AZGLTM7P",4
"B005YQZNO8-A2VIB3HNVWRX74",5
"B005YQZNO8-A3FDXBKII5D3GW",5
"B005YQZNO8-A9FJWR6J2TL0K",4
"B006LIAJO2-A3VRF0TE9FWKLU",4
"B00722EWDK-A2CCST9LGOVC5V",3
"B007JNNQ6Q-A22FL5L0I13RKE",2
"B007JNNQ6Q-A3VWVQ2JCWQMWM",2
"B007JNNQ6Q-AEL6CQNQXONBX",2
"B007JNNQ6Q-ASEBX8TBYWQWA",2
"B007L877MI-A12GQMBIENV7PS",2
"B007L877MI-AGLOD5PJYFWS7",2
"B007L877MI-AUW942J9NJF5J",2
"B007L877MI-AWU7I4QO0GCZB",2
"B007WO2LZE-AJ2OI2BE1N5WO",4
"B007WO2LZE-APYKZUUZ6WV68",4
"B008CCXEJW-AMMYP8AKEAUAL",2
"B008UNUMDE-A2CV4XVWRNRZFQ",3
"B009HEPAGY-A33S8QC8TMPK6A",2
"B009L1SDL2-A1IK6L0G1VC6R1",4
"B009L1SDL2-A7S9FOK08A3L2",4
"B009PLQ5H2-A20H2WGMQL10K9",4
"B009PLQ5H2-A22SYK475L69RM",4
"B009PLQ5H2-AKDITYRK4XT",2
"B009WW2XDO-A19N3S7CBSU6O7",2
"B00AQ9NI36-A3QKVEYURIW2MB",2
"B00AWLBDZS-A10TI1BOUW4RD9",2
"B00CH9QWOU-A1YJ21LSEB77PO",3
"B00CH9QWOU-A37HDAX70G6W1M",3
"B00CJ1HF7O-A25ETSRJXMWEIG",2
"B00CJ1HF7O-AV57GQZEGTP27",4
"B00E0QMDSM-A375I480N19W0B",2
"B00E0QMDSM-AOQ17953OVAWD",2
"B00005IBX9-A1OXH3YQMA20DM",1
"B00005IBX9-A1QJY0EDUXOHJM",4
"B00005IBX9-A1TJT6GXDGNN8Q",1
"B00005IBX9-A2FEOFYGEHV292",4
"B00005IBX9-A2R52F1HJJI2PY",5
"B00005IBX9-A31JXX42BKURX7",1
"B00005IBX9-A3EIABC51NPXTY",4
"B00005IBX9-A5I03TZD4J96V",4
"B00005IBX9-AJB20U71DGELW",4
"B00005IBX9-AYRB13N7ZMJOD",4
"B00005MF9C-A19KI4VF7NF9RW",1
"B00005MF9C-A2EYXM4Y5ZXE1C",2
"B00005MF9C-A33ROVPCF7GFUU",2
"B00005MF9C-A3R9X003XW0LNR",2
"B00005MF9C-A3UTSSGKB9Y5F1",2
"B00005MF9C-A6E9IIKU5KPUY",4
"B00005NCWQ-A2BTZAEFYKXOTI",2
"B00005NCWQ-A2CCJI30MREQV6",3
"B00005NCWQ-A2N1BDVI75VWRG",3
"B00005NCWQ-A37BUMDEV3CI9B",3
"B00005NCWQ-ANLYOTP7IUNU7",3
"B0000X7CMQ-A37RHVD2SK6Q1A",4
"B0000X7CMQ-A3I98ABQ7ZUE6G",3
"B0000X7CMQ-A3I9NCJCFNY2DD",4
"B0000YTYGM-A21F3I6D8HSQHX",4
"B0000YTYGM-A2XTOI57K3XA62",4
"B0000YTYGM-A3VSER15NVIHO5",1
"B0000YWF5E-A2HWC59ZL8HH60",3
"B0000YWF5E-AAWEIMAMQ48AT",3
"B0006H0JVW-A3P7KKRU5XPEH",3
"B0006H0JVW-AC68I295655N4",3
"B0006H0JVW-AV3XTMK5I2AWI",3
"B0006H0JVW-AYVNCNZCHN4DS",3
"B0006HINCO-A3TRSUX9JYKNCJ",3
"B000AQPMHA-A17GDE6H077R8T",2
"B000AQPMHA-ASDYXS80RUUO0",2
"B000AQSMPO-A1KZUJ4W0SRAW",2
"B000AQSMPO-A1Z9VLI4VD0E2V",2
"B000AQSMPO-A230M4DGHCUGF1",2
"B000AQSMPO-A23GFTVIETX7DS",2
"B000AQSMPO-A254Q9P1PTUPXX",2
"B000AQSMPO-A38AIYQCHFF68A",2
"B000AQSMPO-A3HOMJBRKFZWQO",2
"B000AQSMPO-A3PGYEQ6VYMUB1",2
"B000AQSMPO-AD9ZOXYIMCRA9",3
"B000AQSMPO-AFE6E2MQMFQ68",2
"B000AQSMPO-ALJPOB152VPCE",1
"B000AQSMPO-AM98C7T5WJGGS",2
"B000AQSMPO-ATQDG3F1J4XC",2
"B000EMDB3C-A1696T3P3G9OHS",2
"B000EMDB3C-A3586FIOX6MSV6",5
"B000FFILPG-A2B6649G45KJC8",5
"B000FFRYYK-A3HRBWBN7DH9XV",5
"B000FFRZ26-A3IM8VACYVVQIW",5
"B000G9WK8K-AC4XV78EJG1QB",1
"B000GHLMI6-A1YGIQ6LVMH90A",4
"B000GTR2F6-A1T7YC4VTTS4GF",1
"B000GTR2F6-A2IVP0INUO74JE",2
"B000GTR2F6-A2LVL416FFXCSI",2
"B000GTR2F6-A2MQCQM0PRLEWJ",2
"B000GTR2F6-A3Q8F77PI0XAMU",2
"B000GTR2F6-ANYB64Q4P9NAH",2
"B000GTR2F6-AVQP14WPFVPEY",2
"B000GXZ2GS-A1533UHM87FNCQ",3
"B000GXZ2GS-A15MDV47RH949O",3
"B000GXZ2GS-A19KI4VF7NF9RW",3
"B000GXZ2GS-A1C42AM2VZLR1D",5
"B000GXZ2GS-A1ZAAAEN5R6D89",3
"B000GXZ2GS-A2VI7W4LWOAQTI",5
"B000GXZ2GS-A3X4XF61HL455",3
"B000HDKVCW-ANH8PDDLA3UTS",5
"B000KEM4TQ-A3KGRMLHX7POHF",3
"B000NM8O8U-A1JN4Q5VMQS7TL",3
"B000SSTX5M-A1H5VQWW45SJ2P",4
"B000SSTX5M-A1Y3X3GMXV6GF6",3
"B000T9SCZ2-ADWAIFIM2IGL7",5
"B000TQEDDK-A25F85HHI7PND6",1
"B000TQEDDK-A2VO7SDT5VBILW",4
"B000TQEDDK-A3006WHOAYJRLI",4
"B000TQEDDK-ALVTF0QDW9Y05",4
"B0013HX77C-A1VTUN1BZXMWNY",2
"B0014CVEH6-A1XKXHUUHKCBZ3",3
"B0014CVEH6-A2J5ZDOJJ26HKV",2
"B0018RY8H0-AY94L40D76BJ6",3
"B001G8Y2WW-A1EXGL6L0QQ0M5",3
"B001G8Y2WW-A1RZQ442D34GK",3
"B001G8Y2WW-A1TCUQMHG5J420",3
"B001G8Y2WW-A29VG90T649CSU",5
"B001K66LPQ-A3NEIPP0P3WODY",4
"B001K66LPQ-AI9JED7UU4KZQ",4
"B001NGO27W-A1SIZCNSTBWJFC",4
"B001QTVS5K-AY34CIXCAYQFT",2
"B00264FVCA-A20DUIB51F65M1",2
"B002CVTKVK-A2V7ANPIO8UT7T",3
"B002FIL2DE-A1KMR19M3IUX1S",4
"B002MZYZHU-A2V5R832QCSOMX",2
"B002MZYZHU-A301B6L3TCD7WL",2
"B002MZYZHU-A3A90CELVLOUP6",2
"B002MZYZHU-AFVT2F6YRULAF",2
"B002OFDY5M-A6SVMX8YME1VJ",4
"B002QG0RRC-A23IYRMP1M39XD",4
"B002QG0RRC-A38180PL87SHJM",4
"B002QG0RRC-AII7KLJKZODQ7",1
"B002VUSWGQ-A29Y0WI1V3W3VS",3
"B002ZD3QJC-A2F1GP59SUVHSD",3
"B002ZD3QJC-AWARA5ZYRP39J",3
"B0034J6QIY-A1ZMWTO8O5MUSA",2
"B0034J6QIY-A2DDJ663HXZ6MK",4
"B0037ZG3DS-A12XHAFU5ZX19J",4
"B0037ZG3DS-A1DSFNSUA0ATRH",4
"B0037ZG3DS-A1OK1I1OMWSRD5",1
"B0037ZG3DS-A1VHG2GT48O1C7",4
"B0037ZG3DS-A1ZGOO0GORP432",4
"B0037ZG3DS-A3GAUZQ0U9SEFC",4
"B003J8JP6U-A3FRZJZXLDJ1UQ",1
"B003J8JP6U-A3K6EAPQPJKFGC",2
"B003TSYRRW-A167KIIUU75L1V",4
"B003TSYRRW-A35D94NA2RGHLR",4
"B003TT0WYS-A1KMQ7D9EC1ZN6",4
"B003TT0WYS-A6JLXV97KB5TI",4
"B003VTZ78M-A3W1WR1QOKNKAE",3
"B003VTZ78M-A62P3TXDDHI1I",3
"B0040ZR0VS-AXNN1W8M6DLU",3
"B0041GNZSS-A1PN9SX7GESTD7",2
"B00422KVY2-AM8U4Z12559XI",1
"B0045V8GTC-AWRVSJE5AAVQN",1
"B0047VUNVE-AJ7MR0CKS24N7",3
"B0047Y0UQO-A17D4XDHICC9JM",5
"B0047Y0UQO-A331ZICPYF53NN",4
"B0047Y0UQO-ASEBX8TBYWQWA",5
"B004GWSWCQ-AOSDS7DNROB5K",2
"B004SOZVQ2-A3H5UGROMJFTLI",4
"B004SOZVQ2-AF77GQSO3HM56",4
"B004T0BJ7A-A3QIFFME3F36SR",5
"B004T6EK3O-A1SW87O7XJI740",2
"B004T6EK3O-A2FS9CYCWC6HLW",2
"B004T6EK3O-A35OWZN2MGST5B",3
"B004TS30SI-A388E7N50TMGRO",4
"B004TS30SI-ALPZ89C3X0SEV",5
"B004W4JI3A-A16ALXKQ02SKYG",5
"B004W4JI3A-A1LX3GUBXMR3RS",4
"B004W4JI3A-AOFWSGP6O6AT",4
"B004WGQ8EU-A1XOQC37W1C7V9",4
"B004WGQ8EU-A23D01K4KRLY7Y",4
"B004WGQ8EU-A2I5QH4F5FDKK5",5
"B004WGQ8EU-A2RKI7RPP5CJMG",4
"B0053SWQHO-A1NOXY3QK9YKIW",3
"B005I710MW-A1AE5G0U4QCS4S",4
"B005I710MW-A1I7QYBCAUHBKZ",3
"B005I710MW-A20PLJZCZRMFCF",3
"B005I710MW-A39MFK4MQK69GB",5
"B005I710MW-A7PTY9PRI5DID",3
"B005I72AXA-A1IU9V0E6ULVK9",4
"B005I72AXA-A2IJB7NYLQ9XIO",3
"B005I72AXA-A3UN7JB27NNP29",3
"B005I72AXA-ACRFXQXCRK9DB",1
"B005I72AXA-AQMSBWX6OEWIT",5
